timestamp,RMS,Peak,Crest,ZCR_Hz,dB,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
2026-09-01T21:38:10.748353,11.09,250.0,22.55,125.0,20.9,281.666,-52.276,-9.812,-8.626,-4.052,-3.576,-2.329,-2.34,-1.882,-1.847,-1.435,-1.432,-1.265
2026-09-01T21:38:10.949907,185930.83,4194304.0,22.56,125.0,105.39,810.024,-51.511,-9.1,-7.963,-3.431,-2.991,-1.776,-1.802,-1.354,-1.329,-0.912,-0.896,-0.733
2026-09-01T21:38:11.149816,175212.53,3964607.0,22.63,125.0,104.87,718.854,-50.223,-7.983,-7.013,-2.629,-2.312,-1.201,-1.312,-0.938,-0.975,-0.612,-0.644,-0.521
2026-09-01T21:38:11.349379,369825.34,8368128.0,22.63,125.0,111.36,726.18,-52.611,-10.098,-8.855,-4.227,-3.699,-2.406,-2.363,-1.855,-1.777,-1.312,-1.253,-1.049
2026-09-01T21:38:11.549737,112741.74,2325503.0,20.63,125.0,101.04,697.222,-51.403,-8.399,-6.777,-2.028,-1.611,-0.429,-0.674,-0.314,-0.26,-0.088,-0.526,-0.84
2026-09-01T21:38:11.748111,185363.8,4194303.0,22.63,125.0,105.36,751.451,-52.548,-10.039,-8.802,-4.179,-3.657,-2.37,-2.33,-1.825,-1.747,-1.284,-1.227,-1.027
2026-09-01T21:38:11.946949,28963.1,524288.0,18.1,125.0,89.24,678.196,-51.687,-9.255,-8.096,-3.545,-3.079,-1.836,-1.846,-1.4,-1.393,-0.987,-0.966,-0.786
2026-09-01T21:38:12.149579,278045.72,6291456.0,22.63,125.0,108.88,738.139,-52.748,-10.225,-8.972,-4.335,-3.799,-2.499,-2.449,-1.933,-1.845,-1.372,-1.308,-1.1
2026-09-01T21:38:12.349592,139068.81,3145728.0,22.62,125.0,102.86,716.009,-50.303,-8.051,-7.069,-2.675,-2.347,-1.225,-1.331,-0.955,-0.996,-0.635,-0.664,-0.536
2026-09-01T21:38:12.549561,46431.37,1048576.0,22.58,125.0,93.34,639.937,-52.537,-10.025,-8.781,-4.152,-3.62,-2.324,-2.274,-1.765,-1.674,-1.18,-1.094,-0.917
2026-09-01T21:38:12.749775,260349.88,5767168.0,22.15,93.7,108.31,821.081,-52.217,-9.697,-8.461,-3.835,-3.375,-2.155,-2.177,-1.697,-1.651,-1.133,-0.909,-0.476
2026-09-01T21:38:12.948168,133844.17,2179054.0,16.28,125.0,102.53,733.412,-53.575,-10.801,-9.297,-4.574,-4.072,-2.888,-2.8,-2.307,-2.263,-1.556,-1.097,-0.595
2026-09-01T21:38:13.149704,201184.09,4194304.0,20.85,93.7,106.07,810.798,-52.15,-9.323,-7.854,-3.149,-2.666,-1.393,-1.497,-1.032,-0.914,-0.624,-0.889,-0.996
2026-09-01T21:38:13.347948,95000.95,2097152.0,22.08,125.0,99.55,712.123,-52.041,-9.576,-8.387,-3.814,-3.341,-2.095,-2.091,-1.612,-1.531,-1.066,-1.036,-0.854
2026-09-01T21:38:13.549030,2958.53,66944.0,22.63,93.7,69.42,589.654,-51.872,-9.423,-8.248,-3.682,-3.211,-1.969,-1.971,-1.503,-1.459,-1.026,-0.997,-0.822
2026-09-01T21:38:13.748024,115852.42,2621441.0,22.63,125.0,101.28,757.044,-52.238,-9.754,-8.544,-3.946,-3.446,-2.179,-2.158,-1.669,-1.607,-1.157,-1.114,-0.926
2026-09-01T21:38:13.948023,540.19,12223.0,22.63,93.7,54.65,506.985,-51.567,-9.149,-8.006,-3.469,-3.023,-1.804,-1.825,-1.373,-1.345,-0.925,-0.908,-0.744
2026-09-01T21:38:14.148090,210.94,4340.0,20.57,125.0,46.48,413.818,-51.664,-8.644,-7.008,-2.239,-1.794,-0.581,-0.791,-0.401,-0.322,-0.125,-0.535,-0.82
